,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
16549,4/10/2014,Newcastle,16.5,23.8,0,,,,,,,0,0,74,71,,,6,6,20.7,22.8,No,0,No
16550,4/11/2014,Newcastle,18.2,28.8,0,,,,,,NW,0,4,84,56,,,5,6,21.8,27,No,0,No
16551,4/12/2014,Newcastle,17.4,22.8,0,,,,,NW,SW,19,28,65,72,,,6,5,21,21.7,No,0,No
16552,4/13/2014,Newcastle,15.5,,0,,,,,SW,SE,4,4,67,84,,,5,7,19.4,20.2,No,0.8,No
16553,4/14/2014,Newcastle,,21.8,0.8,,,,,,SW,,4,,72,,,,7,,19.8,No,5,Yes
16554,4/15/2014,Newcastle,14.8,22.3,5,,,,,SW,,9,0,75,52,,,5,8,19.2,19.5,Yes,21.8,Yes
16555,4/16/2014,Newcastle,15,23.2,21.8,,,,,SW,S,4,9,77,59,,,7,5,18,21.8,Yes,0,No
16556,4/17/2014,Newcastle,12.6,24.5,0,,,,,SE,SE,4,9,63,62,,,4,4,19.5,21.5,No,0,No
16557,4/18/2014,Newcastle,11.4,25.4,0,,,,,NW,NW,4,4,69,45,,,0,1,18,25,No,0,No
16558,4/19/2014,Newcastle,12,22.7,0,,,,,,SW,0,4,66,60,,,1,4,19.4,21,No,0,No
16559,4/20/2014,Newcastle,12.5,24.8,0,,,,,NW,,4,,73,,,,4,,18.4,,No,0,No
16560,4/21/2014,Newcastle,10.4,24.2,0,,,,,,NW,0,4,61,,,,1,1,17,23.2,No,0,No
16561,4/22/2014,Newcastle,9.5,27.7,0,,,,,NW,NW,4,28,73,32,,,5,6,16.1,27,No,0,No
16562,4/23/2014,Newcastle,17,,0,,,,,,SE,0,4,60,46,,,1,4,18.2,24,No,0,No
16563,4/24/2014,Newcastle,,29.5,0,,,,,,NW,,9,,34,,,,6,,29.2,No,11.8,Yes
16564,4/25/2014,Newcastle,11,21.2,11.8,,,,,,NE,0,9,94,65,,,8,6,15.5,20.4,Yes,14.2,Yes
16565,4/26/2014,Newcastle,12.5,22.3,14.2,,,,,,,0,0,76,67,,,6,8,19.4,21.8,Yes,12,Yes
16566,4/27/2014,Newcastle,15,19.2,12,,,,,,,0,0,95,92,,,8,8,18,18.2,Yes,23,Yes
16567,4/28/2014,Newcastle,14.8,21.7,23,,,,,,,0,0,96,65,,,7,7,17.4,20.6,Yes,0,No
16568,4/29/2014,Newcastle,11.1,24.5,0,,,,,,,0,0,90,57,,,1,5,16,24,No,0.4,No
16569,4/30/2014,Newcastle,15.5,23.2,0.4,,,,,,NW,0,4,76,70,,,8,6,17.2,21.5,No,8,Yes
16570,5/1/2014,Newcastle,10.4,21.5,8,,,,,SW,,4,0,66,61,,,5,5,17.2,19.8,Yes,0,No
16571,5/2/2014,Newcastle,12,21.5,0,,,,,NW,,28,,65,,,,2,,17,,No,0,No
16572,5/3/2014,Newcastle,12,16.8,0,,,,,NW,NW,37,37,57,50,,,2,6,14,15.5,No,3,Yes
16573,5/4/2014,Newcastle,9.7,20.8,3,,,,,NW,,37,,74,,,,7,,13,,Yes,0,No
16574,5/5/2014,Newcastle,8.4,18.7,0,,,,,NW,W,19,19,65,43,,,0,3,12,17.5,No,0,No
16575,5/6/2014,Newcastle,6.8,20.8,0,,,,,,SW,0,4,65,52,,,6,4,12,20.5,No,0,No
16576,5/7/2014,Newcastle,11.4,,0,,,,,,SW,0,15,68,53,,,5,5,15,19,No,0,No
16577,5/8/2014,Newcastle,,20.4,0,,,,,,,,,,,,,,,,,No,10,Yes
16578,5/9/2014,Newcastle,10.8,21,10,,,,,,,0,0,96,61,,,5,6,15.2,20.1,Yes,0.2,No
16579,5/10/2014,Newcastle,9.7,21.2,0.2,,,,,NW,,4,0,83,62,,,1,7,15.4,20,No,1.8,Yes
16580,5/11/2014,Newcastle,13.8,23,1.8,,,,,NW,,4,0,85,93,,,7,7,16.2,16.7,Yes,15.7,Yes
16581,5/12/2014,Newcastle,11.9,22.2,15.7,,,,,,SE,0,9,90,59,,,6,5,16,21,Yes,8.6,Yes
16582,5/13/2014,Newcastle,14.7,22.7,8.6,,,,,,,0,0,96,68,,,7,4,16.4,20.5,Yes,1,No
16583,5/14/2014,Newcastle,10.5,22,1,,,,,,SE,0,4,94,67,,,1,5,15.8,20.2,No,0.5,No
16584,5/15/2014,Newcastle,8.8,22.3,0.5,,,,,,,0,0,94,54,,,0,0,12.7,21.5,No,0.5,No
16585,5/16/2014,Newcastle,8.6,23.8,0.5,,,,,,N,0,4,89,43,,,0,1,14,22.7,No,0.1,No
16586,5/17/2014,Newcastle,9.4,23.5,0.1,,,,,NE,NE,4,4,85,44,,,4,1,13.7,22.5,No,0,No
16587,5/18/2014,Newcastle,10.1,21.8,0,,,,,,,0,0,75,61,,,7,7,15.9,20.5,No,0,No
16588,5/19/2014,Newcastle,10.7,24.9,0,,,,,,NE,0,4,86,44,,,7,5,15.5,23,No,0,No
16589,5/20/2014,Newcastle,11.4,23.1,0,,,,,,NE,0,2,81,53,,,8,8,15.6,22.8,No,0,No
16590,5/21/2014,Newcastle,12.7,23.5,0,,,,,NW,SW,2,4,70,65,,,1,3,18,21.8,No,0.1,No
16591,5/22/2014,Newcastle,11.2,25.1,0.1,,,,,NW,NW,4,4,86,33,,,0,0,14.5,23.6,No,0,No
16592,5/23/2014,Newcastle,10.4,25,0,,,,,,NW,0,9,81,50,,,5,5,14.5,23.6,No,0,No
16593,5/24/2014,Newcastle,13,25.9,0,,,,,NW,,9,0,69,47,,,4,4,18.8,25,No,0.2,No
16594,5/25/2014,Newcastle,14.6,24.5,0.2,,,,,,,0,0,82,68,,,7,7,18,22.2,No,0.2,No
16595,5/26/2014,Newcastle,11.4,25,0.2,,,,,,,0,0,87,61,,,1,0,15.4,23.2,No,0.2,No
16596,5/27/2014,Newcastle,13.4,25.5,0.2,,,,,,NW,0,2,98,50,,,8,7,15,24.2,No,0,No
16597,5/28/2014,Newcastle,14,24,0,,,,,,N,0,28,75,41,,,6,6,18,23,No,0,No
16598,5/29/2014,Newcastle,9.2,21.8,0,,,,,NW,SE,2,4,65,63,,,0,5,14.7,19.9,No,35,Yes
16599,5/30/2014,Newcastle,14,19.8,35,,,,,,SE,0,4,98,76,,,8,7,16,19,Yes,0.4,No
16600,5/31/2014,Newcastle,11.8,20.8,0.4,,,,,,SE,0,4,91,68,,,7,6,16.6,19.5,No,0.1,No
16601,6/1/2014,Newcastle,12.5,21.7,0.1,,,,,,NE,0,4,93,66,,,7,6,15.7,20.8,No,8.4,Yes
16602,6/2/2014,Newcastle,12,21.2,8.4,,,,,N,SW,4,9,97,56,,,8,2,13.8,20,Yes,0.2,No
16603,6/3/2014,Newcastle,9.7,19.2,0.2,,,,,NW,NW,9,9,84,59,,,0,0,12.8,17.5,No,0,No
16604,6/4/2014,Newcastle,9.5,21,0,,,,,NW,,9,0,68,63,,,0,2,13,19,No,3.4,Yes
16605,6/5/2014,Newcastle,12,20.2,3.4,,,,,NW,,4,0,94,71,,,7,4,15.5,19.9,Yes,5.2,Yes
16606,6/6/2014,Newcastle,14.2,18.4,5.2,,,,,,SW,0,19,96,98,,,8,8,15.2,15,Yes,26,Yes
16607,6/7/2014,Newcastle,11.5,19,26,,,,,SW,,4,0,66,69,,,5,6,14.6,18,Yes,1,No
16608,6/8/2014,Newcastle,10,18.2,1,,,,,,SW,0,4,69,81,,,6,6,13.8,15.3,No,0.2,No
16609,6/9/2014,Newcastle,7,19.4,0.2,,,,,,SW,0,19,76,75,,,5,6,11.8,16.4,No,9.2,Yes
16610,6/10/2014,Newcastle,11.4,19,9.2,,,,,,SE,0,9,96,58,,,6,6,13.4,18,Yes,0.8,No
16611,6/11/2014,Newcastle,8,19.8,0.8,,,,,,,0,0,89,65,,,5,7,13.1,18.5,No,0,No
16612,6/12/2014,Newcastle,11.5,20,0,,,,,,,0,0,89,56,,,7,5,12.5,18.8,No,0.1,No
16613,6/13/2014,Newcastle,8.8,17.8,0.1,,,,,,,0,0,90,76,,,7,7,11,17.4,No,0.8,No
16614,6/14/2014,Newcastle,10.1,19.2,0.8,,,,,,,0,0,97,65,,,8,5,14.5,18.8,No,0,No
16615,6/15/2014,Newcastle,9,16.2,0,,,,,NE,NW,28,28,70,64,,,2,7,12.4,16,No,0,No
16616,6/16/2014,Newcastle,9.2,18,0,,,,,NW,NW,9,19,76,52,,,0,0,12,16.9,No,0.1,No
16617,6/17/2014,Newcastle,9.4,19.9,0.1,,,,,NW,,7,0,69,58,,,0,6,12,18,No,0,No
16618,6/18/2014,Newcastle,10.9,18.8,0,,,,,,SE,0,4,84,69,,,8,6,12.4,18,No,0.1,No
16619,6/19/2014,Newcastle,6.6,19,0.1,,,,,,NE,0,4,100,64,,,6,3,10,17.8,No,0.1,No
16620,6/20/2014,Newcastle,9.3,21.8,0.1,,,,,,,0,0,94,84,,,6,6,11.5,17,No,2.6,Yes
16621,6/21/2014,Newcastle,10.2,21.7,2.6,,,,,,,0,0,92,49,,,1,2,13.5,19.8,Yes,0,No
16622,6/22/2014,Newcastle,7.4,20,0,,,,,,,0,0,87,53,,,7,3,12.9,18,No,0.1,No
16623,6/23/2014,Newcastle,7.2,15.8,0.1,,,,,,,0,0,95,76,,,5,8,10.4,14.2,No,0,No
16624,6/24/2014,Newcastle,8.8,15.8,0,,,,,NW,NW,37,83,58,39,,,0,0,12,15,No,0,No
16625,6/25/2014,Newcastle,10.5,19.2,0,,,,,NW,NW,28,37,62,34,,,0,1,14,17.8,No,0,No
16626,6/26/2014,Newcastle,10.5,19.4,0,,,,,NW,NE,19,4,56,45,,,0,1,13.7,18.5,No,0.1,No
16627,6/27/2014,Newcastle,8.2,19.3,0.1,,,,,NW,NE,4,4,70,43,,,4,4,12,18.2,No,0,No
16628,6/28/2014,Newcastle,3.4,21,0,,,,,,NE,0,4,74,69,,,3,5,9.8,17,No,1,No
16629,6/29/2014,Newcastle,9.5,15,1,,,,,NW,NW,46,46,58,51,,,1,5,11,13,No,0,No
16630,6/30/2014,Newcastle,7.8,16.8,0,,,,,NE,NW,4,4,69,39,,,1,5,10.2,15.6,No,0.1,No
16631,7/1/2014,Newcastle,5.9,17.5,0.1,,,,,W,NE,4,4,70,47,,,0,0,9.5,16,No,0,No
16632,7/2/2014,Newcastle,5.7,18.8,0,,,,,NW,,4,0,72,54,,,0,3,9.1,17,No,0.1,No
16633,7/3/2014,Newcastle,4.5,19.4,0.1,,,,,NW,,4,0,83,48,,,0,0,9,17.5,No,0,No
16634,7/4/2014,Newcastle,4.4,20.2,0,,,,,NW,N,4,9,58,36,,,0,0,10.6,19.2,No,0.1,No
16635,7/5/2014,Newcastle,4.2,19.8,0.1,,,,,NW,SW,9,9,56,32,,,5,5,11.8,18.2,No,0,No
16636,7/6/2014,Newcastle,8.5,16.8,0,,,,,SW,NW,28,19,63,39,,,0,4,11,15,No,0,No
16637,7/7/2014,Newcastle,6.8,17.4,0,,,,,NW,NW,9,19,83,46,,,0,0,9.5,16,No,0,No
16638,7/8/2014,Newcastle,6.8,17.7,0,,,,,N,NW,19,4,78,46,,,0,0,9.5,16.6,No,0,No
16639,7/9/2014,Newcastle,2.2,,0,,,,,,,0,,68,,,,0,,7.8,,No,0,No
16640,7/10/2014,Newcastle,6.8,15.5,0,,,,,N,NW,9,28,61,48,,,1,2,11,14.5,No,0,No
16641,7/11/2014,Newcastle,8.6,16.8,0,,,,,NE,NW,28,19,61,43,,,0,0,11,15.8,No,0,No
16642,7/12/2014,Newcastle,6.9,17.5,0,,,,,NW,SW,19,19,63,34,,,0,1,10.5,16.8,No,0,No
16643,7/13/2014,Newcastle,8.7,15.4,0,,,,,SW,SE,9,9,46,59,,,5,5,10,15,No,5.4,Yes
16644,7/14/2014,Newcastle,7,16.8,5.4,,,,,,SE,0,4,89,69,,,6,7,9.4,16,Yes,1,No
16645,7/15/2014,Newcastle,8.8,16.5,1,,,,,,,0,0,97,77,,,7,8,10.9,16.4,No,1,No
16646,7/16/2014,Newcastle,10.2,18.4,1,,,,,,NW,0,28,74,65,,,8,4,12,17.5,No,1.8,Yes
16647,7/17/2014,Newcastle,8.2,18.3,1.8,,,,,NE,NW,4,28,74,45,,,0,5,12,16.7,Yes,0,No
16648,7/18/2014,Newcastle,8.2,16.4,0,,,,,NW,SW,19,4,51,36,,,5,5,10.4,16,No,0.1,No
16649,7/19/2014,Newcastle,7.2,14.8,0.1,,,,,SW,SE,4,28,49,68,,,4,7,10.4,13.2,No,2.8,Yes
16650,7/20/2014,Newcastle,9.6,15.8,2.8,,,,,SW,SE,9,19,72,79,,,6,8,13.2,15.8,Yes,0,No
16651,7/21/2014,Newcastle,8.7,17.6,0,,,,,,SE,0,4,90,67,,,6,5,11.2,16.8,No,0,No
16652,7/22/2014,Newcastle,8.5,17.9,0,,,,,W,SE,4,4,84,64,,,5,5,13.6,16.6,No,0.2,No
16653,7/23/2014,Newcastle,5.2,18.2,0.2,,,,,,SE,0,4,97,68,,,6,6,9.4,16.2,No,0.1,No
16654,7/24/2014,Newcastle,,18.2,0.1,,,,,,,,,,,,,,,,,No,0.2,No
16655,7/25/2014,Newcastle,7,17.2,0.2,,,,,,,0,0,96,82,,,7,8,10.8,15.5,No,10.8,Yes
16656,7/26/2014,Newcastle,10,19.2,10.8,,,,,,N,0,4,99,79,,,8,6,13.5,15.5,Yes,5.8,Yes
16657,7/27/2014,Newcastle,6.8,19.8,5.8,,,,,N,,4,0,92,49,,,2,2,9.8,18.4,Yes,0,No
16658,7/28/2014,Newcastle,7.8,19.2,0,,,,,SW,NW,4,9,67,41,,,6,3,11.8,19,No,0.1,No
16659,7/29/2014,Newcastle,8.7,20.8,0.1,,,,,NW,NW,28,19,52,33,,,3,5,14.5,20.5,No,0,No
16660,7/30/2014,Newcastle,10.4,22.5,0,,,,,N,NW,4,28,45,36,,,0,0,16,22.2,No,0,No
16661,7/31/2014,Newcastle,13.2,24.5,0,,,,,N,NW,19,28,54,21,,,0,0,14.4,23.8,No,0,No
16662,8/1/2014,Newcastle,8.7,21,0,,,,,NW,NW,19,37,30,38,,,0,3,17.7,17.8,No,0,No
16663,8/2/2014,Newcastle,4.8,15.8,0,,,,,SW,SE,4,19,62,45,,,1,5,9.6,14.8,No,0.6,No
16664,8/3/2014,Newcastle,6.2,15.6,0.6,,,,,,SW,0,4,70,63,,,6,6,11.5,15,No,1.2,Yes
16665,8/4/2014,Newcastle,4.2,18.8,1.2,,,,,,SE,0,4,96,66,,,6,1,8.5,17,Yes,0.2,No
16666,8/5/2014,Newcastle,5.9,21.2,0.2,,,,,,SE,0,9,88,53,,,0,1,11.5,18,No,0,No
16667,8/6/2014,Newcastle,4.4,20.2,0,,,,,,NW,0,4,80,42,,,0,0,12,20,No,0,No
16668,8/7/2014,Newcastle,6.4,18.4,0,,,,,,SE,0,4,68,60,,,6,5,11,17.3,No,0.1,No
16669,8/8/2014,Newcastle,5.1,19.2,0.1,,,,,,SE,0,9,96,66,,,7,3,8.8,17.5,No,0,No
16670,8/9/2014,Newcastle,5.5,20.8,0,,,,,NW,NW,9,9,100,34,,,8,3,9.5,20.8,No,0,No
16671,8/10/2014,Newcastle,11.4,21.2,0,,,,,SE,,46,0,89,37,,,7,7,13.7,19,No,0.1,No
16672,8/11/2014,Newcastle,7.5,15.2,0.1,,,,,SW,SE,4,28,52,54,,,3,5,12.5,13.2,No,0,No
16673,8/12/2014,Newcastle,7.6,16.8,0,,,,,SE,SW,4,9,80,66,,,7,6,11,14.8,No,18.2,Yes
16674,8/13/2014,Newcastle,6,17.3,18.2,,,,,SW,SE,4,19,94,59,,,8,6,11.5,16,Yes,0.6,No
16675,8/14/2014,Newcastle,3.5,18.2,0.6,,,,,,SE,0,9,80,60,,,4,3,10.6,16.4,No,0.4,No
16676,8/15/2014,Newcastle,7.6,19,0.4,,,,,,SE,0,9,83,68,,,1,5,14,17.2,No,0,No
16677,8/16/2014,Newcastle,8.2,18.2,0,,,,,,SE,0,4,94,75,,,7,8,12,17,No,21.8,Yes
16678,8/17/2014,Newcastle,12,20,21.8,,,,,,NW,0,19,97,37,,,8,1,14,19.2,Yes,0.6,No
16679,8/18/2014,Newcastle,9.6,,0.6,,,,,NW,SE,4,37,77,92,,,7,8,12.5,14.2,No,30.8,Yes
16680,8/19/2014,Newcastle,,17.2,30.8,,,,,,SE,,37,,84,,,,8,,15,Yes,7.6,Yes
16681,8/20/2014,Newcastle,10.6,17.2,7.6,,,,,SW,S,28,4,68,88,,,7,8,13.9,13,Yes,13.2,Yes
16682,8/21/2014,Newcastle,10.2,16.8,13.2,,,,,,SE,0,9,95,73,,,7,7,12.5,16,Yes,8.6,Yes
16683,8/22/2014,Newcastle,11.4,18.6,8.6,,,,,,SE,0,9,94,71,,,6,3,14,17.5,Yes,5,Yes
16684,8/23/2014,Newcastle,11.1,18.2,5,,,,,SE,,9,0,85,72,,,5,8,15.9,17,Yes,6.4,Yes
16685,8/24/2014,Newcastle,11.6,19.7,6.4,,,,,,SE,0,9,96,71,,,4,4,14.4,18,Yes,4.8,Yes
16686,8/25/2014,Newcastle,,19.8,4.8,,,,,,,0,0,92,74,,,1,4,12.8,18.2,Yes,1.8,Yes
16687,8/26/2014,Newcastle,12.1,18.8,1.8,,,,,SE,S,9,4,89,83,,,7,7,15,16,Yes,12.6,Yes
16688,8/27/2014,Newcastle,13.2,19.5,12.6,,,,,SE,SE,19,19,58,73,,,4,6,18.5,17,Yes,19.2,Yes
16689,8/28/2014,Newcastle,11.8,19,19.2,,,,,SE,SE,9,28,68,58,,,5,4,17,18.3,Yes,2.4,Yes
16690,8/29/2014,Newcastle,9.9,18,2.4,,,,,SE,SE,4,4,76,72,,,6,7,14.6,15.5,Yes,2,Yes
16691,8/30/2014,Newcastle,11.6,18.2,2,,,,,SW,SW,4,19,84,72,,,7,7,13.8,17.4,Yes,0.2,No
16692,8/31/2014,Newcastle,12.2,21,0.2,,,,,WSW,SE,4,28,70,67,,,3,4,16.5,19,No,0.1,No
16693,9/1/2014,Newcastle,9.2,23.2,0.1,,,,,NW,NE,9,9,84,38,,,2,6,15.1,23,No,0,No
16694,9/2/2014,Newcastle,12.3,17,0,,,,,,,0,0,76,80,,,8,7,14.2,14.9,No,4,Yes
16695,9/3/2014,Newcastle,9,17.5,4,,,,,SW,S,37,37,46,41,,,6,5,13.2,17,Yes,0.5,No
16696,9/4/2014,Newcastle,10.2,18,0.5,,,,,NW,SW,37,28,51,49,,,1,3,14.2,16.8,No,4.4,Yes
16697,9/5/2014,Newcastle,10,18,4.4,,,,,SW,SW,4,4,72,67,,,7,5,13.5,15.2,Yes,8.8,Yes
16698,9/6/2014,Newcastle,10.6,18.5,8.8,,,,,SW,SW,9,9,94,63,,,6,6,14,18.5,Yes,9.2,Yes
16699,9/7/2014,Newcastle,11.6,19.3,9.2,,,,,,NE,0,4,92,73,,,7,7,14.1,17.5,Yes,0.4,No
16700,9/8/2014,Newcastle,9.1,20.5,0.4,,,,,,SE,0,4,72,57,,,1,7,16.8,19.2,No,0.1,No
16701,9/9/2014,Newcastle,,23.8,0.1,,,,,NW,,4,0,76,50,,,0,1,15.8,23.5,No,6.4,Yes
16702,9/10/2014,Newcastle,13.7,24.7,6.4,,,,,,NW,0,19,94,39,,,6,5,14.2,23.5,Yes,0,No
16703,9/11/2014,Newcastle,9.5,24.2,0,,,,,NW,SW,4,4,56,33,,,0,0,17,24,No,3.4,Yes
16704,9/12/2014,Newcastle,13.2,18.8,3.4,,,,,,,0,0,82,66,,,7,7,14.7,17.4,Yes,0,No
16705,9/13/2014,Newcastle,13.7,20.5,0,,,,,,,0,,73,,,,4,,18.2,,No,0,No
16706,9/14/2014,Newcastle,10,25.7,0,,,,,,NE,0,4,89,35,,,1,1,15,25,No,0.5,No
16707,9/15/2014,Newcastle,11.8,21.4,0.5,,,,,,SE,0,4,78,61,,,6,1,17.6,21,No,0,No
16708,9/16/2014,Newcastle,14.2,26.6,0,,,,,,NW,0,19,73,28,,,3,2,19.2,26.5,No,0,No
16709,9/17/2014,Newcastle,11.7,23.5,0,,,,,NW,,4,0,51,29,,,3,5,18,23.2,No,0,No
16710,9/18/2014,Newcastle,9.2,20,0,,,,,,SE,0,19,46,39,,,0,2,16.6,17.6,No,0,No
16711,9/19/2014,Newcastle,9.4,19.8,0,,,,,NW,,4,0,50,46,,,4,6,14.7,18,No,0,No
16712,9/20/2014,Newcastle,5.7,,0,,,,,,SE,0,19,64,53,,,1,3,14.6,18,No,0,No
16713,9/21/2014,Newcastle,,19.6,0,,,,,,SE,,9,,58,,,,4,,18.5,No,0,No
16714,9/22/2014,Newcastle,9,20.8,0,,,,,,,0,,66,,,,5,,17,,No,0,No
16715,9/23/2014,Newcastle,7.5,21.7,0,,,,,,SE,0,19,69,58,,,0,1,16,21.4,No,0,No
16716,9/24/2014,Newcastle,9.2,25.2,0,,,,,,NE,0,9,78,52,,,0,1,16.2,23.6,No,1,No
16717,9/25/2014,Newcastle,14.4,23.2,1,,,,,NW,,4,0,81,87,,,8,7,18,18.5,No,3.4,Yes
16718,9/26/2014,Newcastle,14.2,21.2,3.4,,,,,,SE,0,9,67,58,,,7,4,18,19.5,Yes,0,No
16719,9/27/2014,Newcastle,13.6,20.5,0,,,,,SE,SE,4,9,70,54,,,7,6,17.9,19,No,0.5,No
16720,9/28/2014,Newcastle,8.5,23.6,0.5,,,,,,NE,0,9,72,52,,,0,1,17.5,22.5,No,0,No
16721,9/29/2014,Newcastle,11.2,30.5,0,,,,,NW,NW,9,4,52,24,,,0,0,21.8,30.2,No,0,No
16722,9/30/2014,Newcastle,14.5,31.2,0,,,,,,N,0,15,52,26,,,7,8,21.8,29.9,No,0,No
16723,10/1/2014,Newcastle,15.2,22.2,0,,,,,SW,SE,28,28,31,35,,,0,1,19,18.2,No,0,No
16724,10/2/2014,Newcastle,7.4,23.8,0,,,,,NW,,4,0,53,38,,,0,0,17.5,23,No,0,No
16725,10/3/2014,Newcastle,9.4,23,0,,,,,NE,NE,4,9,65,63,,,0,3,20.5,21,No,0,No
16726,10/4/2014,Newcastle,15.5,27.2,0,,,,,NW,SE,4,9,70,65,,,6,0,21,23.2,No,0,No
16727,10/5/2014,Newcastle,12.1,32,0,,,,,NW,,4,0,45,21,,,0,0,22.8,31.5,No,0,No
16728,10/6/2014,Newcastle,17,25.5,0,,,,,,SE,0,4,69,63,,,7,1,21.8,24.7,No,0,No
16729,10/7/2014,Newcastle,17.8,31.2,0,,,,,NE,S,4,4,45,53,,,8,3,24,24,No,0.2,No
16730,10/8/2014,Newcastle,15.2,19,0.2,,,,,S,SE,4,4,82,94,,,7,8,17.2,15.5,No,7.6,Yes
16731,10/9/2014,Newcastle,13.4,22.4,7.6,,,,,,SE,0,4,79,52,,,6,2,16.5,21.1,Yes,0,No
16732,10/10/2014,Newcastle,11.5,26,0,,,,,,,0,,76,,,,0,,16.6,,No,0,No
16733,10/11/2014,Newcastle,13.1,27,0,,,,,,SE,0,9,80,61,,,1,2,19.1,26,No,0,No
16734,10/12/2014,Newcastle,13.6,28.7,0,,,,,,SE,0,19,82,43,,,0,1,18.4,28.3,No,0,No
16735,10/13/2014,Newcastle,15,30,0,,,,,NW,NW,4,9,70,36,,,1,8,21.5,26.8,No,14.6,Yes
16736,10/14/2014,Newcastle,12.9,19.9,14.6,,,,,S,,4,0,93,48,,,8,7,13.8,17.5,Yes,20.4,Yes
16737,10/15/2014,Newcastle,8.1,17.5,20.4,,,,,SW,SW,37,19,74,58,,,8,7,12.2,15.6,Yes,0.2,No
16738,10/16/2014,Newcastle,6.6,23.4,0.2,,,,,N,NW,4,9,69,28,,,0,2,14.4,22.5,No,0,No
16739,10/17/2014,Newcastle,10,20.2,0,,,,,SE,SE,4,37,76,59,,,6,6,17.4,19,No,6.8,Yes
16740,10/18/2014,Newcastle,11.5,20.8,6.8,,,,,,SE,0,19,71,48,,,6,1,17.5,20,Yes,0,No
16741,10/19/2014,Newcastle,9.8,24.8,0,,,,,,SE,0,9,79,53,,,0,0,15.5,24,No,0,No
16742,10/20/2014,Newcastle,10.7,21.8,0,,,,,SW,SE,56,19,77,64,,,7,7,19.5,19.6,No,0,No
16743,10/21/2014,Newcastle,14.8,18.8,0,,,,,SE,,4,0,59,60,,,8,7,17.4,18,No,1.6,Yes
16744,10/22/2014,Newcastle,12.6,23.5,1.6,,,,,,NE,0,15,74,50,,,7,7,17.4,23.4,Yes,0,No
16745,10/23/2014,Newcastle,11.8,29.8,0,,,,,NE,SE,4,4,76,48,,,0,1,18.5,28.5,No,0,No
16746,10/24/2014,Newcastle,16.6,29.2,0,,,,,,SE,0,4,85,63,,,8,2,19,27,No,0.6,No
16747,10/25/2014,Newcastle,16.5,32.4,0.6,,,,,,SE,0,19,65,48,,,0,5,25,27.9,No,0,No
16748,10/26/2014,Newcastle,17.5,35.2,0,,,,,,SE,0,9,73,47,,,1,1,23.2,30,No,0,No
16749,10/27/2014,Newcastle,17.2,32,0,,,,,NE,NE,9,19,75,65,,,4,7,21.6,25,No,0,No
16750,10/28/2014,Newcastle,14.1,30.8,0,,,,,NW,NW,4,9,65,9,,,1,5,21,30.8,No,0,No
16751,10/29/2014,Newcastle,15,25,0,,,,,SW,SE,9,9,35,50,,,0,0,22.2,24,No,0,No
16752,10/30/2014,Newcastle,12.8,29.8,0,,,,,,SE,0,9,70,63,,,0,6,20,23.5,No,0,No
16753,10/31/2014,Newcastle,13,33,0,,,,,NW,SE,4,9,51,44,,,0,0,23.8,30,No,0.4,No
16754,11/1/2014,Newcastle,20.2,36.8,0.4,,,,,NW,NW,9,56,45,24,,,1,5,28.4,36.5,No,1.2,Yes
16755,11/2/2014,Newcastle,13.2,25,1.2,,,,,SW,SE,4,9,31,29,,,1,4,18.9,22,Yes,0,No
16756,11/3/2014,Newcastle,13.1,22.8,0,,,,,NE,SE,4,19,55,39,,,1,4,19.5,22.1,No,0,No
16757,11/4/2014,Newcastle,15.1,24.5,0,,,,,NE,NE,4,19,74,57,,,7,7,19.6,23.5,No,0,No
16758,11/5/2014,Newcastle,15.1,29.2,0,,,,,N,NE,4,37,71,51,,,5,8,20.4,24.5,No,22.5,Yes
16759,11/6/2014,Newcastle,,23.2,22.5,,,,,SW,S,4,9,85,47,,,7,5,18.5,22,Yes,0.2,No
16760,11/7/2014,Newcastle,15.5,23.1,0.2,,,,,SE,SE,4,9,70,59,,,7,4,19.8,21.9,No,0,No
16761,11/8/2014,Newcastle,13,25,0,,,,,,SE,0,19,73,60,,,5,0,19.5,24,No,0,No
16762,11/9/2014,Newcastle,14.6,27,0,,,,,NE,SE,4,9,74,69,,,0,1,20.8,23.2,No,0,No
16763,11/10/2014,Newcastle,17.1,25,0,,,,,,SE,0,19,69,76,,,7,7,21.8,23,No,0,No
16764,11/11/2014,Newcastle,17.5,22.7,0,,,,,SE,SE,4,9,64,58,,,8,7,20,21.5,No,0,No
16765,11/12/2014,Newcastle,15.1,23.5,0,,,,,SE,SE,9,19,55,59,,,5,5,21.5,21.5,No,0,No
16766,11/13/2014,Newcastle,16.9,26,0,,,,,SE,NE,19,19,73,64,,,7,6,20.8,24.5,No,0,No
16767,11/14/2014,Newcastle,16.4,39.2,0,,,,,,NW,0,15,74,18,,,0,4,23.5,38.4,No,0,No
16768,11/15/2014,Newcastle,19.5,26.2,0,,,,,,,0,,61,68,,,4,7,22.5,22.3,No,0,No
16769,11/16/2014,Newcastle,15.6,30.2,0,,,,,SW,NW,4,56,77,26,,,8,5,19,30,No,1,No
